Sitio,Depth Group,Fecha,Profuidad (m),Temp. (°C),Chl a (µg/l),Ph (Unidad),Turbidity (NTU),DO (mg/L),TDS (mg/l),DBO (mg/l),Sechi  (m),NO3 (µg/L),PO4 (µg/L),NH4 (µg/L),PT (µg/l),NT (µg/l)
WG,30+ m,2014-12-09 00:00:00,91.5,20.56112903,0.87983871,8.077096774,4.645083777,2.749274194,300,2.295563842,6.599995509,79.61888969,227.6345705,16.57476872,105.2963744,80.23955809
WG,30+ m,2015-01-14 00:00:00,111.5,20.40939024,1.416341463,8.163414634,0.079933717,0,300,2.29478128,6.508032268,67.36880129,353.7043369,29.98475254,145.8277967,96.49950578
WG,30+ m,2015-02-11 00:00:00,114,20.32443787,1.023685107,7.987751479,3.606489766,5.879171598,300,2.09569793,6.70833075,32.82106268,81.32911025,12.47577,82.02139031,73.25528541
WG,30+ m,2015-03-11 00:00:00,114,20.31414201,2.018731162,8.31591716,2.943551698,4.078106509,300,2.092135589,6.524403816,16.71016091,139.5735718,12.9847639,100.5369523,78.19124239
WG,30+ m,2015-04-14 00:00:00,114,20.33781065,0.267159763,8.193372781,1.760761019,3.354615385,300,2.168226355,6.697772457,59.80407494,207.8369847,19.0752153,113.9416719,86.91675374
WG,30+ m,2015-05-05 00:00:00,110.5,20.33611111,0.268518519,8.12191358,1.739909677,3.419444444,300,2.18484938,6.70212308,64.96639736,198.343034,16.28499821,112.2454226,85.20836901
WG,30+ m,2015-06-09 00:00:00,114,20.36047337,0.216568047,8.223668639,1.536528214,3.185088757,300,2.181720815,6.68371998,57.63712007,205.8679496,18.23063069,115.6988935,88.56309665
WG,30+ m,2015-07-15 00:00:00,114,20.3939645,0.326804734,7.906390533,1.802099296,3.099822485,300,2.229030931,6.737726801,86.99515098,250.6065216,25.78877272,117.2337537,89.49752827
WG,30+ m,2015-08-11 00:00:00,113.5,20.40464286,0.308809524,8.00922619,1.560976967,2.747797619,300,2.275211152,6.671212836,76.44394944,251.6308526,22.24785811,119.286408,88.32705001
WG,30+ m,2015-09-09 00:00:00,112.5,20.43174699,0.283192771,8.072710843,1.229364937,2.715361446,300,2.229345032,6.700772261,71.28062266,241.4802925,21.86350627,121.6508523,90.69497789
WG,30+ m,2015-10-07 00:00:00,113.5,20.4339881,0.234702381,7.926607143,1.197777388,2.735833333,300,2.311244125,6.676669621,79.47310201,254.7520563,22.6081448,119.6669271,87.58485662
WG,30+ m,2015-11-12 00:00:00,97.5,21.35833333,31.87278315,7.9725,12.0093988,3.205833333,226.9166667,2.317907085,5.578769456,128.3181014,12.34815871,44.82883515,3.083333333,62.88739905
WG,30+ m,2015-12-08 00:00:00,114,20.48319527,0.329585799,8.123609467,2.431221241,2.723195266,300,2.303352906,6.625636303,66.61015116,250.7470336,21.98968594,118.5097902,86.63703713
WG,30+ m,2016-01-20 00:00:00,115.754386,20.37467836,0.364853801,7.375730994,2.961011544,2.687426901,303.8309052,2.433314732,6.683357646,118.0404875,320.708154,32.76343951,117.1857744,90.35413977
WG,30+ m,2016-02-17 00:00:00,114.8117647,20.43976471,0.599352941,8.134941176,3.948995738,2.896764706,300,2.257365682,6.62929986,57.50049697,249.8039807,27.75198661,116.325928,81.55102192
WG,30+ m,2016-03-01 00:00:00,114,20.43100592,1.211393883,8.294674556,4.970964211,3.22295858,300,2.229020944,6.554469283,42.11163031,226.0519024,21.06408409,110.2598256,82.25201869
WG,30+ m,2016-03-09 00:00:00,115.7309942,20.31169591,0.504385965,8.050994152,3.705219687,2.924269006,311.7786597,2.229331956,6.684305306,56.85443994,251.1959005,33.02564588,119.9622228,81.46557853
WG,30+ m,2016-04-13 00:00:00,116.2848837,20.08959302,0.165523256,7.90744186,2.577005382,2.614476744,355.2732697,2.209459296,6.733136317,66.3104671,255.6311913,31.42545695,120.2164909,93.69384323
WG,30+ m,2016-05-18 00:00:00,115.7192982,20.35649123,0.123099415,8.039473684,2.049601079,2.207660819,316.9394252,2.270703554,6.742501495,72.63023896,270.5889425,33.55390807,129.5213936,89.03333895
WG,30+ m,2016-06-15 00:00:00,115.7076023,20.22847953,0.233274854,7.585438596,2.126869342,1.572865497,296.4912281,2.272204135,6.822018357,104.7221597,267.6328346,28.46341272,113.1325757,95.44588632
WG,30+ m,2016-07-13 00:00:00,115.7192982,20.35380117,0.150467836,7.922046784,1.683753543,1.83754386,315.0227948,2.30369181,6.700462281,82.53368097,290.2411477,33.81805402,127.0084744,89.67212376
WG,30+ m,2016-08-10 00:00:00,116.1976744,20.35965116,0.158895349,7.785697674,1.302009945,1.574593023,316.9106641,2.317353602,6.727849906,96.24932062,317.6081436,37.60055891,130.4297301,93.83847921
WG,30+ m,2016-09-07 00:00:00,115.7192982,20.38140351,0.155614035,8.998596491,1.586039361,1.500292398,304.0557492,2.233967251,6.446383503,7.848884272,204.2057301,15.73657429,129.7393695,90.81345013
WG,30+ m,2016-10-12 00:00:00,115.7192982,20.39204678,0.111929825,8.086432749,1.129770066,1.382105263,315.0132051,2.332170122,6.658233265,75.06584113,294.7847888,32.21991989,130.300224,90.07085266
WG,30+ m,2016-11-09 00:00:00,116.255814,20.45209302,0.155174419,8.189767442,2.154888155,1.53255814,315.2358867,2.361929724,6.593647331,67.51348507,287.3160924,31.49267752,127.6947984,88.8274778
WG,30+ m,2016-12-05 00:00:00,112.5,20.55126506,0.244518072,7.864337349,2.663470567,1.632108434,300,2.409186071,6.6659599,99.38555564,336.6862092,32.30360482,130.8765871,92.51358168
WG,30+ m,2017-02-08 00:00:00,113.5,20.38119048,0.67952381,8.068511905,3.098015342,3.647797619,300,2.215974678,6.641622875,41.57252972,193.2042758,20.01912735,106.9568251,82.29390248
WG,30+ m,2017-03-14 00:00:00,113.5,20.38232143,0.25577381,8.097857143,3.074144718,3.572619048,300,2.217234702,6.689578674,55.26341853,207.126646,21.42378996,110.5301921,84.74853037
WG,30+ m,2017-04-19 00:00:00,114,20.39005917,0.141420118,7.89035503,2.738609141,3.322899408,300,2.259892864,6.73807227,80.24314998,242.8547098,25.88568886,114.6949714,87.13006873
WG,30+ m,2017-05-17 00:00:00,115.6900585,20.29017544,0.13005848,7.616842105,1.776192027,2.810760234,326.4519459,2.325060769,6.752223201,101.9326319,277.8452869,32.01615284,119.4514006,85.20787118
WG,30+ m,2017-06-21 00:00:00,113.8988095,20.19071429,0.12297619,7.793809524,1.428691297,2.409107143,322.3058263,2.318716706,6.701103501,86.17012567,269.7179316,30.132058,124.0329856,86.27277078
WG,30+ m,2017-07-12 00:00:00,114.443787,20.16213018,0.075739645,7.802307692,1.030542049,1.938816568,331.764602,2.298438121,6.711253971,99.6652758,294.8014098,31.92864994,127.0825834,90.65451275
WG,30+ m,2017-08-09 00:00:00,114.9294118,20.20770588,0.084529412,8.226529412,1.566187472,2.262411765,332.6125273,2.263555972,6.634732983,53.38371225,234.4137251,27.07227907,120.8181413,86.31318385
WG,30+ m,2017-09-13 00:00:00,114.443787,20.1964497,0.091597633,9.276508876,1.066834211,1.612721893,331.1943035,2.144401392,6.416642211,3.465629658,154.2048079,15.06528729,123.768963,85.89256992
WG,30+ m,2017-10-13 00:00:00,115.4152047,20.22923977,0.083391813,8.032105263,0.78218355,1.489473684,332.3983789,2.321841332,6.667891092,78.47580542,292.2268483,31.45557643,130.0189854,89.91770507
WG,30+ m,2017-11-08 00:00:00,114.9294118,20.25294118,0.156176471,7.877470588,1.324026743,1.781411765,334.6612399,2.349481069,6.672483549,88.06142468,298.8432052,32.77111728,126.4232004,88.39373794
WG,30+ m,2017-12-14 00:00:00,114.443787,24.20502959,1.008925145,7.62295858,8.986913872,1.846863905,304.0743154,4.056257807,5.509490487,0.395147929,14.01336826,122.3433091,37.00080464,49.68354544
WG,30+ m,2018-01-11 00:00:00,147.093617,20.31012819,1.31700983,8.652856949,0.140563157,1.623916373,3112.397575,2.109900121,6.290008272,38.4265402,250.1803085,35.90917811,87.7874656,94.23713379
WG,30+ m,2018-02-07 00:00:00,162.7940075,20.18920552,1.297999162,8.643807446,0.263124268,2.796889494,3141.063067,2.054464746,6.202088354,29.61641881,172.8987319,26.47828598,72.7560548,93.60382181
WG,30+ m,2018-02-28 00:00:00,161.8641509,20.24402218,0.671395298,8.53024287,0.229947922,3.122572268,3050.91118,2.038283785,6.372866765,51.30452588,186.4397428,29.74599166,74.92218115,95.93322022
WG,30+ m,2018-03-15 00:00:00,162.3308271,20.17131235,0.653220435,8.469427611,0.171782925,2.979190826,3033.538944,2.054925542,6.41634913,49.83658083,194.875414,31.0150449,78.26574182,96.58537139
WG,30+ m,2018-04-12 00:00:00,162.3308271,20.17607526,0.45944252,8.240866997,0.134739415,2.864826088,2734.404081,2.077487858,6.508181782,68.14176315,226.8384306,35.56005053,84.00787915,99.03317651
WG,30+ m,2018-05-16 00:00:00,161.8641509,20.18667663,0.437725734,8.094791688,0.990590804,2.699602564,2340.583552,2.092271582,6.407952853,91.6075843,244.8455279,36.48965013,76.7389813,99.15312721
WG,30+ m,2018-06-13 00:00:00,161.8641509,20.2019985,0.434360901,8.079287559,0.424600991,2.569645413,2271.973734,2.14142824,6.285106252,95.99536277,251.827602,36.31538295,74.71081669,99.93428792
WG,30+ m,2018-07-18 00:00:00,162.3308271,20.20145785,0.433017052,8.058652754,0.160405474,2.492476311,2373.640701,2.136308538,6.46155008,88.30968288,265.4046182,39.84007208,87.29028493,101.3765469
WG,30+ m,2018-08-16 00:00:00,162.7940075,20.23808498,0.48612341,8.023891084,0.139463149,2.341157506,2279.250314,2.211709126,6.370661766,86.9577322,279.6146139,41.96175574,88.98836009,102.5089043
WG,30+ m,2018-09-12 00:00:00,161.8641509,20.21819852,0.467336049,8.062764729,0.089175353,2.310728673,2431.738002,2.148303133,6.342609517,84.90714279,274.3069083,41.85148457,92.79931197,103.9336688
WG,30+ m,2018-09-24 00:00:00,162.3308271,20.325499,0.422751858,8.105527734,0.085078492,2.329691494,2441.75044,2.177366418,6.537080844,81.07378499,279.2370412,42.11844696,92.0579346,101.9668071
WG,30+ m,2018-10-10 00:00:00,162.7940075,20.25345731,0.496431292,8.031742648,0.113801772,2.160250286,2359.024627,2.179165368,6.419955997,87.69698408,289.7300368,42.89916587,93.30992228,103.1052224
WG,30+ m,2018-11-14 00:00:00,162.7940075,20.26862905,0.467573235,7.753726906,0.087313626,2.025666771,1785.745781,2.271225108,6.37547984,112.0798535,332.1917859,49.54146948,96.57617252,105.3159971
WG,30+ m,2018-12-12 00:00:00,162.3308271,20.36574956,0.535820221,7.762333613,0.1248353,2.212175019,1640.322265,2.24835584,6.554376347,113.3487031,341.9750202,51.04101098,95.13231663,102.3947749
WG,30+ m,2019-02-12 00:00:00,161.3939394,20.22974693,0.738949054,7.59150765,0.157080878,2.975524411,1202.518925,2.154901005,6.546229975,107.7292869,328.4143088,52.13387796,86.17761823,101.4384241
WG,30+ m,2019-03-12 00:00:00,161.3939394,20.23011064,0.442211825,7.869667709,0.134338839,0.959545455,1451.872841,2.188816503,6.649914971,76.77587674,268.7826778,42.6181205,94.15651218,99.98369441
WG,30+ m,2019-04-09 00:00:00,161.3939394,20.25393897,0.432395996,7.443811988,0.153782722,0.912310606,803.6343034,2.264019057,6.708119959,105.3865726,306.3655618,49.57677506,92.89911444,95.73625214
WG,30+ m,2019-05-14 00:00:00,161.3939394,20.25985471,0.399188593,7.872758491,0.089825961,1.59693526,1915.763832,2.299417917,6.655578242,85.98653152,365.699477,50.70491023,124.4771511,101.6666711
WG,30+ m,2019-06-12 00:00:00,161.8641509,20.27553007,0.423238319,7.838122818,0.388615563,1.508236848,1717.379096,2.322575619,6.433516329,103.0118473,362.4733907,48.42748172,111.9581545,101.9615263
WG,30+ m,2019-07-12 00:00:00,161.3939394,20.27609663,0.465657083,7.372706135,0.30169328,1.368120745,948.9484696,2.246695507,6.523617542,172.3564444,401.0716058,58.10400402,91.42916771,105.1325158
WG,30+ m,2019-08-13 00:00:00,161.8641509,20.28202647,0.457548453,7.391096345,0.152700412,1.277146266,1132.35294,2.304174899,6.635264553,152.0708674,408.1543578,59.82133296,101.8862863,107.0827966
WG,30+ m,2019-09-10 00:00:00,156.0158103,20.2869525,0.466567943,7.640499915,0.152464905,1.15285809,1618.660854,2.281588611,6.566030272,138.1671555,380.9169526,54.10574338,101.382834,106.5266471
WG,30+ m,2020-01-23 00:00:00,114.5,20.43290154,0.996595839,5.269826132,0.170822155,1.820455952,80.91194533,2.415640076,6.988038869,345.9053755,530.1208482,79.38855353,78.05363326,101.6835841
WG,30+ m,2020-02-11 00:00:00,160.9201521,20.3895551,0.792678693,7.308767433,0.153531289,1.202058453,951.1169719,2.300477306,6.54527969,166.7279182,428.2845912,63.41700726,99.97128322,106.571929
WG,30+ m,2020-03-10 00:00:00,160.9201521,20.41517796,0.882079791,7.491364076,0.242914424,1.421775914,1021.403909,2.275081864,6.439350163,145.7189098,415.1221859,62.11273133,96.92378616,105.9239554
WG,30+ m,2020-04-14 00:00:00,160.9201521,20.41314359,0.575118666,7.447060125,0.109872318,1.214793058,1148.271377,2.25075572,6.576585503,158.0672726,411.591841,61.96903754,100.7531695,110.3214971
WG,30+ m,2020-05-12 00:00:00,160.9201521,20.4187861,0.541537907,7.061816324,0.081635069,1.113349296,483.4068889,2.342845248,6.638292213,193.429813,454.1921849,70.20905322,101.7774431,112.3215908
WG,30+ m,2020-06-09 00:00:00,160.4427481,20.41670746,0.532506866,7.251659306,2.221105066,1.046184112,752.916287,2.317081289,6.452538902,187.098979,426.7378332,62.44465721,91.88816678,105.6561712
WG,30+ m,2020-07-14 00:00:00,160.9201521,20.42497345,0.542680977,7.088054839,0.111854924,0.941336567,648.5205587,2.348470769,6.629649701,192.2957576,449.6687168,68.98165464,100.4975123,111.2956873
WG,30+ m,2020-08-11 00:00:00,160.4427481,20.42517421,0.525162804,6.694096483,0.12850229,0.825649062,344.1604999,2.389748597,6.69545355,226.3122666,499.4831444,77.44705758,104.1156694,113.4616749
WG,30+ m,2020-09-08 00:00:00,160.4427481,20.42876201,0.5011921,7.537952578,0.141646752,0.77386458,1318.070424,2.302341654,6.526511161,159.1501264,409.0896172,60.77645205,98.92882836,111.2340897
WG,30+ m,2020-10-13 00:00:00,160.9201521,20.4440584,0.547041851,6.828852532,0.207215845,0.745759882,488.5935586,2.410239314,6.610349911,216.820065,481.3014527,73.86245445,99.33078932,110.4792582
WG,30+ m,2020-11-10 00:00:00,160.4427481,20.45423113,0.507914903,6.621282574,0.14686607,0.759476056,324.5544481,2.436843871,6.699349124,234.2292315,507.517814,79.09513005,102.558758,112.2629935
WG,30+ m,2020-12-08 00:00:00,160.9201521,20.46240177,0.553225718,7.103750576,0.118461274,0.774443041,624.8310427,2.389141909,6.601166179,187.4733706,461.5117969,70.48735791,102.8623646,108.0622016
WG,30+ m,2021-01-19 00:00:00,160.9201521,20.46199535,0.741702142,6.863070506,0.084955429,0.957728055,561.4962522,2.380903596,6.601348112,199.1303996,479.1459246,75.67069232,103.6216998,107.8716607
WG,30+ m,2021-02-16 00:00:00,160.9201521,20.43033471,0.669458712,7.428982951,0.089355556,1.153236029,1104.445247,2.304034397,6.521288152,152.3018879,426.1980452,64.57280162,102.3372362,105.4201341
WG,30+ m,2021-03-16 00:00:00,160.4427481,20.44010567,0.631718113,7.615181758,0.113120631,1.175181684,1283.859845,2.283804597,6.498568404,139.3210261,406.6448058,61.30962183,99.661608,105.8728981
WG,30+ m,2021-04-13 00:00:00,160.4427481,20.4517805,0.580367388,7.784081613,0.066013185,1.192092072,1641.274587,2.256696962,6.499786011,119.2685276,386.8787346,59.05116076,101.5091493,105.093722
WG,30+ m,2021-05-11 00:00:00,160.4427481,20.45848585,0.533557323,7.766759694,0.094229093,1.163696331,1574.6344,2.251105894,6.477390208,122.4373715,390.1557324,59.71761683,101.0521466,106.7735648
WG,30+ m,2021-06-08 00:00:00,160.9201521,20.45795802,0.506550851,6.439792069,0.145648573,1.070750015,105.93082,2.450967149,6.742966953,242.300338,526.8685133,83.61617126,102.519232,109.4222682
WG,30+ m,2021-07-13 00:00:00,160.9201521,20.46347835,0.498128364,6.974646225,0.249607202,1.025974402,380.8499566,2.37549602,6.558398318,198.9356069,461.553968,71.60044129,97.74204317,109.6441331
WG,30+ m,2021-08-10 00:00:00,160.9201521,20.4686963,0.567238551,6.252154233,0.086320548,0.979652226,187.6965729,2.47573206,6.759713601,252.4904534,537.60368,88.18558445,105.8658248,113.2844397
WG,30+ m,2021-09-07 00:00:00,161.3939394,20.47637078,0.56381477,7.085259329,0.097157904,0.916739259,604.9080628,2.372412558,6.610315607,181.5126414,452.8926181,71.58626195,102.1512921,110.2724979
WG,30+ m,2021-10-12 00:00:00,161.3939394,20.47745836,0.575096336,6.784684435,0.139190586,0.875556032,359.7855198,2.417503479,6.61630902,209.0033569,483.2148805,77.81469704,101.8041361,110.3826724
WG,30+ m,2021-11-09 00:00:00,161.3939394,20.49664398,0.560693083,7.229232496,0.114460776,0.829343826,832.77185,2.359048333,6.525437881,171.145054,433.302401,69.2540759,100.7108328,110.1089896
WG,30+ m,2021-12-07 00:00:00,161.3939394,20.51037973,0.867107027,7.692142377,0.091150303,0.93038606,1509.118063,2.294277675,6.416125634,125.1669671,395.0178402,62.11063282,100.9222815,108.4395581
WG,30+ m,2022-01-18 00:00:00,160.9201521,20.48497313,0.74144452,7.333927558,0.074667109,1.118985389,840.5120948,2.290460486,6.561107238,150.6333988,438.5367696,69.27330332,104.5552305,109.7753179
WG,30+ m,2022-02-08 00:00:00,160.9201521,20.473341,0.745489651,7.090647966,0.0788441,1.281788033,406.4148243,2.354170859,6.533704926,170.052943,457.4976917,72.90902704,103.4631423,107.6116952
WG,30+ m,2022-03-08 00:00:00,58,20.58136168,0.768818863,3.06185079,18.97963893,6.00790407,248,1.826491423,6.420226069,200.6092753,2.182172932,0.919202946,1.003051106,66.51931646
WG,30+ m,2022-04-05 00:00:00,161.3939394,20.46310669,0.593699493,7.100127567,0.090993437,1.324702673,460.721032,2.350581333,6.643436251,175.8255809,444.6345814,71.08356642,101.1016401,110.6609043
WG,30+ m,2022-05-10 00:00:00,160.9201521,20.4669901,0.550154824,6.941094052,3.389697389,1.194254239,203.3207778,2.370154534,6.490659426,203.9991159,456.4752516,71.29299345,92.19982147,109.4197692
WG,30+ m,2022-06-14 00:00:00,160.9201521,20.47538291,0.527813063,6.881347671,0.382253484,1.172124433,154.1646711,2.380000372,6.456424797,210.2333105,457.7012675,72.26689854,89.39598648,111.9320664
WG,30+ m,2022-07-12 00:00:00,160.9201521,20.48264987,0.523527899,6.831791193,0.248044429,1.088121649,216.0781113,2.394657647,6.582261758,208.8295353,466.5353444,74.96955609,95.89882484,112.7622883
WG,30+ m,2022-08-09 00:00:00,161.3939394,20.4868524,0.540774254,6.568204203,0.165799669,1.080956184,153.5101517,2.447436591,6.64805144,227.0053831,496.3856782,81.56555207,98.87424835,112.8087622
WG,30+ m,2022-09-06 00:00:00,160.9201521,20.49596528,0.546447909,6.702641853,0.167900375,0.96104123,221.1037343,2.433046931,6.629022981,215.7917815,480.4547065,78.7186866,99.54587631,113.7431108
WG,30+ m,2022-10-18 00:00:00,161.3939394,20.51139195,0.519760898,6.855082328,0.259302292,0.895913027,130.5532015,2.417058529,6.523047104,205.4874827,468.1586512,76.1147329,96.27891243,112.3075283
WG,30+ m,2022-11-08 00:00:00,161.3939394,20.51563503,0.605325315,7.34683038,0.222429969,0.909070861,912.6125522,2.352745068,6.447784621,159.1445808,412.3200794,65.93966802,95.26196195,112.2899394
WG,30+ m,2022-12-06 00:00:00,161.3939394,20.54639549,0.622877629,6.751940415,0.162381474,1.038944618,77.43570482,2.449896535,6.557615696,201.1153164,480.5998661,79.85933062,100.4289729,111.6132502
WG,30+ m,2023-01-17 00:00:00,161.3939394,20.50019957,0.761632375,6.653779483,0.129092138,1.168266829,84.14937592,2.425249347,6.580796884,206.5210404,501.2685034,82.52990689,103.7964925,111.2910886
WG,30+ m,2023-02-14 00:00:00,160.9201521,20.47070414,0.820836985,6.136006419,0.178966605,1.567134369,62.160753,2.465955218,6.710943422,251.2265601,498.8911539,85.71781292,97.14363825,112.364939
WG,30+ m,2023-03-14 00:00:00,160.9201521,20.46046138,0.667737444,6.586308318,0.180766689,1.594528218,81.46352674,2.401849992,6.649974354,215.6467231,466.0991821,77.91661756,93.80022702,107.8959422
WG,30+ m,2023-04-11 00:00:00,155.5,20.47259992,0.656394201,7.035210478,0.083994166,1.479394568,270.3551888,2.348207646,6.639422355,179.6237718,416.0938216,67.87717848,94.59793834,110.0422502
WG,30+ m,2023-05-09 00:00:00,160.9201521,20.46892995,0.58099189,6.132107314,0.074934816,1.284952129,65.67033916,2.499491301,6.837862014,257.8699731,517.3505831,87.78312256,101.1942203,108.0106816
WG,30+ m,2023-06-13 00:00:00,160.9201521,20.48146458,0.5565899,7.069409528,0.085288396,1.200863501,403.8616798,2.38710091,6.649425916,177.2181718,427.7239687,69.94389379,97.57620821,106.5715638
WG,30+ m,2023-07-18 00:00:00,157,20.49937968,0.525595053,6.542224773,0.155167825,1.189469778,0,2.509937209,6.742205849,215.4101322,493.5549235,80.24665548,103.4596401,108.5770341
WG,30+ m,2023-08-16 00:00:00,161.3939394,20.49947303,0.536279217,6.210331982,0.143364397,1.077701303,55.92810772,2.513780142,6.750456722,260.4760136,525.5029355,89.17645344,99.44780255,111.633166
WG,30+ m,2023-09-05 00:00:00,160.9201521,20.49857599,0.51551578,6.277141201,0.122676302,0.967311403,58.1108183,2.506063997,6.75073361,257.1771909,522.0516816,88.2927733,100.2075706,112.0480819
WG,30+ m,2023-10-18 00:00:00,113.5,20.62103314,5.632809105,9.021312141,5.792027895,1.681259061,300,2.268525684,5.717081937,0,117.7933617,4.14825257,98.77748463,60.47404743
WG,30+ m,2023-11-14 00:00:00,160.9201521,20.54669675,0.532803041,6.59868621,0.158413089,0.941570242,59.67734487,2.487736844,6.649472094,224.9345528,492.531243,81.96619573,97.955822,110.5252081
WG,30+ m,2023-12-05 00:00:00,160.9201521,20.55163848,0.55395509,6.582378389,0.121841918,0.977758835,65.16427646,2.492494695,6.669834523,224.2479788,497.3002718,82.90428851,99.33916103,110.3923865
WP,0-10 m,2014-02-26 00:00:00,4.51,21.82,25.71632652,9.93,31.85904566,7.906,0,2.344538097,6.286055275,5.815321048,0,0,0,44.34780151
WP,0-10 m,2014-03-26 00:00:00,4.745454545,23.15454545,29.0021665,9.679090909,38.55530339,7.319090909,226.8181818,2.67358815,5.835367294,36.20285565,13.14545455,14.11879496,16.09258073,25.97285948
WP,0-10 m,2014-04-22 00:00:00,4.51,22.963,0.3588,8.804,29.73088251,7.111,355.0905538,3.138345046,6.344997551,39.82314122,14.7,15.43586999,17.7018388,23.21445722
WP,0-10 m,2014-06-24 00:00:00,4.51,24.094,0.605,8.54,35.22719093,7.07,300,3.795183983,5.717206945,0,2.86,11.46208631,0,32.2945509
WP,0-10 m,2014-07-23 00:00:00,4.51,23.404,0.453,8.788,31.60452912,6.754,300,3.318113838,6.157845026,0,0.17,1.166457989,0,18.81572441
WP,0-10 m,2014-08-12 00:00:00,4.51,23.902,0.646,9.489,36.54139654,7.469,300,3.496318939,5.756550804,0,0.5,0,0,22.91009967
WP,0-10 m,2014-09-08 00:00:00,4.51,23.855,1.201,7.511,36.47500712,8.066,300,3.754056778,6.079521429,0,2.03,25.70941829,0,29.47468078
WP,0-10 m,2014-10-07 00:00:00,4.51,24.092,7.679556629,9.661,38.17975036,8.07,80.9599158,3.406167141,5.334416581,0,5.16,12.67726773,0,20.76137984
WP,0-10 m,2014-11-11 00:00:00,4.51,22.958,1.207,9.93,35.98138208,7.695,300,2.752057299,5.691311559,0,4.13,0,0,18.41157203
WP,0-10 m,2014-12-08 00:00:00,4.51,21.148,1.944,8.499,24.71990656,6.396,300,2.115914304,6.486460743,39.82314122,7.6,15.43586999,25.75425994,32.21189714
WP,0-10 m,2015-01-14 00:00:00,4.51,20.468,0.844,8.433,6.242354741,0,2287.379768,1.851714243,6.762461645,222.9424006,55.40780659,15.43586999,51.64611355,92.65886686
WP,0-10 m,2015-02-10 00:00:00,4.51,20.578,7.452278315,8.427,27.79848241,6.684,622.4550557,1.818390147,6.565143741,39.82314122,8.1,15.43586999,22.08114042,45.5347759
WP,0-10 m,2015-03-10 00:00:00,4.51,21.092,1.61,8.647,26.64896058,6.591,300,2.104915231,6.610960653,39.82314122,13.3,15.43586999,14.94803765,33.16843093
WP,0-10 m,2015-04-14 00:00:00,4.51,22.788,0.337,8.774,31.79450892,7.176,300,3.174886745,6.436797872,0,0.6,0.994104745,12.93,43.6298618
WP,0-10 m,2015-05-05 00:00:00,4.109090909,23.76727273,3.252071195,8.785454545,35.20912148,6.242727273,300,3.714223366,5.958369924,0,0,7.126353078,2.504238485,18.82317428
WP,0-10 m,2015-06-09 00:00:00,4.51,24.01,0.586,8.988,40.27172282,7.414,300,3.466498827,5.651797886,0,4.13,16.11682837,3.63,30.20030041
WP,0-10 m,2015-07-14 00:00:00,4.51,23.291,0.609,8.692,35.68037404,7.306,300,3.236758232,6.245997928,0,81.25010068,0.704617684,5.63,22.27033153
WP,0-10 m,2015-08-10 00:00:00,4.51,24.277,0.931,8.867,39.68680091,7.801,300,3.745265926,5.95896392,0,0.87,7.111806098,17.7018388,24.32512371
WP,0-10 m,2015-09-09 00:00:00,4.51,24.099,11.36183494,9.051,42.27324294,8.064,300,3.659110506,5.619553645,1.5477,1.73,0,4.23,4.754830693
WP,0-10 m,2015-10-06 00:00:00,4.51,24.372,0.959,8.749,42.31083373,8.054,300,3.85786872,5.810714406,0.8132,0.8,10.43583328,0.56,1.081058547
WP,0-10 m,2015-11-12 00:00:00,4.51,23.48,31.87278315,8.969,42.31083373,7.114,223,2.753441294,5.29207663,0,0.3,0,0.8,34.93361835
WP,0-10 m,2015-12-08 00:00:00,4.51,22.055,1.101,8.373,31.72212057,7.26,300,2.667913917,6.45928435,0,0.7,0,4.1,36.09653202
WP,0-10 m,2016-01-19 00:00:00,4.51,21.597,1.373,7.775,29.95163511,7.321,300,2.50236402,6.670949086,0,0.18,0,0.883,29.31933019
WP,0-10 m,2016-02-16 00:00:00,4.51,21.178,6.319278315,7.983,32.86540296,7.43,300,2.101037624,6.375600305,0,0,15.43586999,18.18762485,26.33205218
WP,0-10 m,2016-03-08 00:00:00,4.51,21.84,7.546556629,8.685,35.33009836,8.07,300,2.559467685,6.249461424,0,2.439,0,0,42.6064982
WP,0-10 m,2016-04-13 00:00:00,4.51,23.515,1.099,8.036,40.44782337,8.06,300,3.417072443,5.961406743,0,1.179,5.338472269,6.586,30.97747645
WP,0-10 m,2016-05-17 00:00:00,4.51,24.137,0.211,8.578,39.68802991,8.019,300,3.837975047,6.197730043,0,1.462,10.41070294,0,8.629804774
WP,0-10 m,2016-06-14 00:00:00,4.51,24.35,0.612,8.606,42.31083373,8.025,300,4.01629178,5.727217757,0,0.124,14.43602497,2.113,24.8367045
WP,0-10 m,2016-07-12 00:00:00,4.51,23.697,0.344,8.76,38.66238618,7.51,300,3.579658483,5.94072675,22.12198415,6.471,15.5972691,1.487,18.71801951
WP,0-10 m,2016-08-10 00:00:00,4.51,24.198,0.375,8.398,39.26565265,7.749,300,3.765591549,6.182383176,0,2.738,16.11188485,3.556,8.565828258
WP,0-10 m,2016-09-07 00:00:00,4.51,24.039,0.302,9.841,41.71255143,7.765,300,3.714528003,5.608248912,0,0,15.43586999,0,25.69703431
WP,0-10 m,2016-10-12 00:00:00,4.51,23.433,0.424,8.875,37.0618543,7.244,300,3.534404752,6.042614984,0,2.4,0,2.944,25.29786194
WP,0-10 m,2016-11-09 00:00:00,4.51,23.112,0.387,8.839,35.70593036,7.538,300,3.214542525,6.280490076,0,0.1571,0.187492097,4.387,27.65065011
