depth,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-01-11,2018-02-07,2018-02-28,2018-03-15,2018-04-12,2018-05-16,2018-06-13,2018-07-18,2018-08-16,2018-09-12,2018-09-24,2018-10-10,2018-11-14,2018-12-12,2019-02-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2019-08-13,2019-09-10,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-07-18,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
214.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.413134033542233,1.09016388897944,0.611477476842609,0.486689320019287,0.427256842004503,0.373001048733513,0.390988526766652,0.366446897566587,0.373733850108547,0.374136082978063,0.379968519802034,0.423569285699576,0.427739654647597,0.413484540042402,0.42687531126867,0.409160715488771,0.390103562894792,0.377945764939982,0.405800775058796,0.406507757187528,0.403887575028926,0.419360637578999,N/A,0.453982953565381,0.502860054402017,0.441263354938905,0.435427981816182,0.43729064656982,0.451330865602778,0.451560604789784,0.470301189301783,0.49376240860985,0.453664790478976,0.449601452851137,0.447169354379058,0.457901497948302,0.480549709507373,0.455125782522558,0.478416181932254,0.467141424733505,0.507968570444509,0.496365479576552,0.469491149636361,0.481449998533735,0.46646425987878,0.466362620945764,0.474654012604244,0.487185844542481,N/A,0.492221350446336,0.473611980113305,0.490394205370498,0.493896590603581,0.486016436950194,0.487492430680119,0.495068278201447,0.469669190098108,0.498175654855261,0.493417887138636,0.495178606868281,0.479518221,0.487677347957642,0.482750381203469,0.492175285488799,0.489313547186029,0.482672785987336,0.478438918931944,N/A,0.486544777089279,0.48816987033252
215.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.412681315782967,1.09277056354936,0.605116835455997,0.484543265717972,0.420861894561599,0.372929168580973,0.390432992208755,0.366892671733044,0.375005950150346,0.37571587049435,0.382103249868437,0.416926245563998,0.429761663497074,0.41380986131709,0.442395508432153,0.416050142898921,0.391068886322381,0.379650176907562,0.404852692087504,0.40551843481978,0.401618037061067,0.419800355093429,N/A,0.454799178713264,0.508560484514977,0.440762679237285,0.434288251975407,0.437190312982062,0.451679311233035,0.450049178053267,0.468595643749889,0.494682336468312,0.454245160116805,0.451635731987676,0.4474439720813,0.4589709264585,0.470010476823872,0.454274108542739,0.477391679575834,0.462454886935493,0.519180939024674,0.479052858997017,0.471438266086317,0.481731148846317,0.465919652757611,0.465851281399405,0.478086962151539,0.49295097373104,N/A,0.488974353787547,0.474101474596462,0.490440228850625,0.495220350175543,0.48761664867803,0.487284495088306,0.497859007402464,0.469125708029426,0.487504179191964,0.491787996553766,0.499799474452592,0.478331794,0.497576574843637,0.480630526854006,0.493461831985697,0.489301367968798,0.483288399114361,0.479056824091744,N/A,0.486089412637239,0.494648158219393
216.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.412211953123589,1.09584004060715,0.600892778645379,0.482912733921973,0.41558586942452,0.372869803685094,0.389754906750166,0.367137720928005,0.376900888490563,0.37627503775641,0.384385889072103,0.408139195155162,0.426933015816977,0.415017453755009,0.466323804435071,0.421930161282984,0.390572376151257,0.382204791427098,0.404678754064238,0.405265907492925,0.400253224648862,0.420033715507346,N/A,0.454152266066505,0.498015657255989,0.439625447720296,0.434527757297296,0.438261262534789,0.451996133597421,0.447387076686547,0.464554528855932,0.493928956144904,0.455389774018171,0.45138969125412,0.444611171419976,0.461679233445116,0.4527167616122,0.453925862405212,0.475648566635652,0.463492898227827,0.525504024747743,0.470386826155055,0.472642542940229,0.481506838007837,0.466978952283272,0.465848323601344,0.486342640096841,0.497312888621214,N/A,0.487804581607964,0.47464880030691,0.492175056873262,0.494993118244622,0.489451073700532,0.486723933334036,0.499446098800003,0.469116288307072,0.482478096203091,0.490477012364347,0.502086211539184,0.477396675,0.501702611104799,0.479631913461992,0.492900505330789,0.48913173827414,0.48401276436592,0.480651213499471,N/A,0.486912974338875,0.501310848534884
217.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41174775348875,1.09915329295848,0.606988859527374,0.484610579791377,0.41514865639856,0.372824302471811,0.388825664408903,0.366967522972773,0.378567767262115,0.376340824462798,0.386322912059489,0.401419396747004,0.422885008872151,0.416027913702001,0.488835045489995,0.425366600002702,0.389641994797746,0.384210055156303,0.404926112033435,0.404812046488493,0.399070722951997,0.419894258781372,N/A,0.453001195715384,0.476871474775944,0.438709156621447,0.435847730126301,0.438878477367965,0.452360305382868,0.447431120148693,0.462154108048982,0.49212694696122,0.456791880139385,0.450404834753692,0.442996992703527,0.465081134429894,0.445348857354133,0.455704079476374,0.471898195194689,0.465347663370547,0.527223922030313,0.464053617187202,0.47308123523755,0.48073635319526,0.469196233813705,0.465494529220329,0.495863475196929,0.500591777104854,N/A,0.486867133122601,0.474783263179119,0.494481041593256,0.49394008651819,0.492153671150523,0.486012525830606,0.500404554081024,0.469445023624549,0.489388521126652,0.487670372448737,0.50424131963964,0.477108013,0.505648659326707,0.479190326072302,0.491586971135345,0.487797269583448,0.485354547370956,0.482186724448573,N/A,0.488117290690627,0.507338603591073
218.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.411310546240738,1.10249168766679,0.618173400858567,0.487639507705556,0.416012423250287,0.372793983283404,0.387858103879537,0.366829545033231,0.379328515235546,0.375733313331736,0.386654285831752,0.406816348052412,0.413424096997912,0.416300949143596,0.496432271364419,0.422818697724932,0.389050458055656,0.385571038906359,0.404942853704178,0.403185782242032,0.398054428023187,0.41980309623755,N/A,0.4500753027729,0.461861474183703,0.438141016048519,0.440479274764805,0.439224754737042,0.452765647903153,0.451302703023653,0.460302490791773,0.491344749586436,0.458912002770197,0.447749001235091,0.447238462463494,0.468028420849539,0.447531141853838,0.458151530467587,0.467146700630928,0.466600550117928,0.516401630398403,0.462590743794117,0.473188213930896,0.481049014491781,0.471253073766085,0.465906066833107,0.503038344476446,0.499301696100712,N/A,0.485850228961171,0.472597282108917,0.496138915453937,0.492825686003091,0.494110847558325,0.485418061318925,0.500083336221221,0.47913903694982,0.498703945288784,0.487572501082699,0.509614472470499,0.479213992,0.505062916413245,0.480736765982883,0.488912535608422,0.48733422782999,0.48658090487739,0.481326876862469,N/A,0.489079818711945,0.507636837946613
219.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41063533300024,1.10563679647721,0.625878867263862,0.489935289618641,0.418849299098137,0.372780179495863,0.386900640058179,0.367055987364873,0.380042823460483,0.373550040491886,0.386184835142587,0.416323812033947,0.403692861861337,0.416228460972065,0.499190773109099,0.41745237365108,0.388589866095474,0.386594754636562,0.405102296652836,0.401107092584726,0.397013465251737,0.419364663751412,N/A,0.446453655531845,0.443679514950103,0.437845517122263,0.447317213851503,0.439869971305525,0.453052571721825,0.455059925517146,0.459507689107271,0.490527597310798,0.459204455552054,0.443826397931106,0.453769181078783,0.469355141101069,0.450348866004528,0.4592348205367,0.466723612246591,0.467806551794819,0.501137891167764,0.46618821725721,0.472616843109453,0.482452928211773,0.474165632310751,0.467115448250973,0.510699226010846,0.496083826397422,N/A,0.485128093215308,0.47051093643836,0.498127729437043,0.489882556421824,0.495203645282895,0.484852367874634,0.497356005232549,0.499246606969058,0.506850331128489,0.489406457268579,0.517668455331366,0.482395532,0.498033951717363,0.48357096761418,0.485186622930485,0.488682880678809,0.487231400001421,0.480934375129974,N/A,0.490184217292828,0.505267351063217
220.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.409652656523448,1.10837019113485,0.634526574134534,0.493116883083779,0.425517317943553,0.372784531476419,0.385980000681814,0.367307688098232,0.38070530889204,0.372127183661235,0.385401781978974,0.421310680618017,0.400157289658523,0.415716185475399,0.492931052681475,0.410374454887383,0.389046997107972,0.387054612414429,0.405138666485793,0.399849236654165,0.396474693782654,0.419124752314455,N/A,0.442470772048323,0.434505656643623,0.437768794397914,0.45041602294894,0.441354698370828,0.453133532246847,0.460120046260959,0.460750427198308,0.491516400829,0.458142470375015,0.441552990082781,0.461869262202715,0.468649644460871,0.455383137271954,0.460092110798672,0.468827326858672,0.467890854202445,0.488093707481627,0.467091944137351,0.471800919514883,0.483292631415987,0.476124359357034,0.469468271438617,0.511501343614009,0.49355492037523,N/A,0.484465452181622,0.471207650410916,0.498888574974122,0.488761477923461,0.49567881806799,0.484004829181429,0.49482389199482,0.512852754921277,0.517929131482167,0.494417789461001,0.52117573672513,0.48385776,0.49151288151385,0.484947826904838,0.483174188524208,0.4907581276846,0.487610659071973,0.485174879535253,N/A,0.491038493700839,0.500428001846598
221.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.408728736300879,1.11047313681285,0.640425313294064,0.494629616482799,0.427594201632259,0.372857503848508,0.385265306785655,0.367477741134718,0.381616251884891,0.371491392597175,0.38373387753147,0.426515225585081,0.398798001880973,0.414763167515805,0.471964613699783,0.398560933165816,0.390016926292812,0.387066040312784,0.404539821473885,0.398633413103005,0.396375307187172,0.420085072972723,N/A,0.437254974119603,0.437567050317277,0.43818931756755,0.452485262588206,0.442634178382145,0.453299289522158,0.46437618064166,0.462347939155348,0.495239898081223,0.457738134921242,0.439484117669682,0.473065393002397,0.466688950159582,0.460723640582521,0.460806575578418,0.471372687922224,0.467759959087143,0.471820185562149,0.466891642660211,0.471834093248296,0.483816327091384,0.476637100360593,0.475974272356945,0.506136655964977,0.488975332911422,N/A,0.48269750338504,0.472850427094952,0.49862562718692,0.49002403932139,0.494795577391029,0.48287889498764,0.4927167756624,0.524994761045886,0.520166069639743,0.508815298917083,0.522625244951018,0.484968784,0.481238967125549,0.48635501181535,0.481619084600661,0.495073490915169,0.487041805050981,0.49181471016462,N/A,0.491298819398938,0.490012158477561
222.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.408231146237571,1.11217376369512,0.643620065428608,0.494134925131541,0.425339097785534,0.373022321425756,0.384576173031844,0.36778506328791,0.381245077539428,0.371739927845806,0.383014771041293,0.425403435095949,0.399684060779462,0.413729425680731,0.455731223213431,0.391840984286899,0.390711599138208,0.38666720943553,0.403798924158551,0.398676130977613,0.396717447791452,0.421535500979217,N/A,0.43382507002801,0.442041282838259,0.438607438708104,0.453151189414016,0.443026909122953,0.454013253609443,0.464989719567715,0.463284385274992,0.498784525376619,0.456820822093465,0.438822919728792,0.478203521812546,0.464255145578276,0.462243590102119,0.460538383063061,0.475902973407668,0.467397280616887,0.466292633807114,0.466748478989842,0.47203162089688,0.484028687136282,0.476884605367037,0.48531536042964,0.501090203391852,0.490494658112412,N/A,0.481298011832324,0.475327278307181,0.498095552749292,0.491697666141282,0.493052200863627,0.482268305912971,0.490712899511139,0.533348434309487,0.517305192010007,0.523276048634115,0.520850693175887,0.486648244,0.473498611771537,0.486689727111403,0.480842576671614,0.501195997462106,0.485687043113369,0.498960707398516,N/A,0.492494998886353,0.48364113606257
223.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.408512499060852,1.11431345501094,0.645655653542788,0.493343853521897,0.422146426868108,0.37325294789747,0.38410765505454,0.367797644457517,0.378502664972424,0.375269802616242,0.383706772302767,0.416901554512117,0.404119557551481,0.41061524613878,0.444582864823545,0.390460264733973,0.39177569900949,0.385653487314083,0.403594959499171,0.400220228643607,0.397334569251145,0.422834350438491,N/A,0.426959708584226,0.442516866559032,0.438557527064634,0.450803070029956,0.443037671946813,0.455045894724343,0.464233599562382,0.464458300018056,0.501165984181067,0.456601229042489,0.440326868522443,0.47960104317387797,0.462135863204342,0.46298160397021,0.460516726641302,0.479358322520502,0.466343915264491,0.471947958953892,0.465846233467684,0.471409210626275,0.483312707620132,0.477356436271502,0.489721096124578,0.494641687883901,0.501955240977014,N/A,0.48216065487787,0.480328043781324,0.496886916811341,0.494509369852055,0.491255052350117,0.481581647109524,0.489286080605385,0.530658086364591,0.511897227640077,0.526416214907297,0.513734367064,0.489557231,0.476881238666189,0.484772657142215,0.481665916455594,0.504536310114716,0.484718153466771,0.510502700115277,N/A,0.495829565784027,0.481421059547954
224.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.409404006249827,1.11660882633292,0.644043469156703,0.492229938515628,0.415837015559431,0.373523346952956,0.384058227648324,0.367533897901668,0.375469100541743,0.381764694279694,0.38395011377902,0.409018408681317,0.407616250913922,0.409909000321358,0.437585427333708,0.390535657554322,0.392676948324034,0.384887668258464,0.403623004828011,0.402046428994805,0.398200070447716,0.424476825318027,N/A,0.434618676375521,0.444031809108485,0.440882774155555,0.447881611507572,0.442108470273869,0.455187105363078,0.462761727094633,0.464795672455473,0.50330289467043,0.458919179236488,0.441860595036153,0.478547622172494,0.460964927752133,0.461585591337405,0.462194143322085,0.481918019566282,0.466219019908533,0.476253528447524,0.465227083691842,0.470084613512229,0.482033440548577,0.477450895334225,0.491080108283339,0.487885053176241,0.512698960343121,N/A,0.484013592610428,0.483837867460018,0.495285745952346,0.49772948964882,0.48846121030776,0.481758123515451,0.487947019767385,0.52190074948092,0.495816067920315,0.525233817453695,0.504947053619973,0.491457985,0.483349394180984,0.482472960641103,0.482783887939325,0.506680176980253,0.483459926473235,0.517325246050265,N/A,0.499273199392826,0.480815393156872
225.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.410399901189181,1.11872078462234,0.640562641111166,0.490798608777565,0.408020425837979,0.373807482281521,0.384074705015431,0.367161119407859,0.373605890575309,0.385122601630272,0.382966877585798,0.403663503708569,0.410336006557539,0.41503562365199,0.44328609077658,0.392818042982599,0.391759688766521,0.383703537584009,0.403561013576746,0.405167698173459,0.400890464620962,0.425238186249762,N/A,0.46665814715253,0.447003530811257,0.44631429458248,0.444957313026359,0.440002235304942,0.454526168232569,0.459141516029629,0.464420008199625,0.503418037579199,0.462253716281464,0.442464307704857,0.470270999442055,0.459982190382199,0.456328424051123,0.464120270330047,0.483982467730826,0.466963464819753,0.477486803593927,0.466894141143802,0.469068509879439,0.480865255931951,0.4765305084328,0.490660547327458,0.485805503208584,0.522550652214282,N/A,0.485699618668295,0.486071651566536,0.494138553973726,0.498758950600057,0.486718526826483,0.483820113610707,0.486517075064145,0.510393494981216,0.480697906765653,0.519941832506917,0.494673050227406,0.491243073,0.48695469614437,0.480148375878175,0.483388844235049,0.507316753993122,0.48279223940707,0.519020158501654,N/A,0.501729934555381,0.484050922539397
226.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.410993241264483,1.12031687369241,0.642630153360512,0.490470216843722,0.405804517013628,0.374079317572471,0.384118466127568,0.366247565174783,0.371906396253085,0.387504088482863,0.381833132294021,0.398968896444463,0.412565370580632,0.421305753630072,0.454627456932662,0.396346698223542,0.390227874050578,0.382998522678233,0.40386798347928,0.408925896700667,0.405969982250946,0.425176540557124,N/A,0.49701420336033,0.450986379187172,0.451366138824093,0.441721738175085,0.440279899548133,0.454334449652119,0.456436281438776,0.464394525937729,0.501881764684282,0.465603026247855,0.443095006544619,0.459903147660404,0.459019557608975,0.45213402718041,0.46509449605949,0.481760669314748,0.467861015057369,0.478943200291104,0.469935825611352,0.468142766577384,0.479079937460947,0.474558111064112,0.485837818229305,0.485915081035987,0.531570123078097,N/A,0.488912349555243,0.487387157453775,0.493122754053243,0.498872746649457,0.486088491293371,0.48630159076585,0.485316004059457,0.489407024825289,0.479069669330938,0.505908433900658,0.480292213122834,0.490139996,0.491116368479483,0.477493119939554,0.484190249530617,0.504981591676011,0.483021706040288,0.518442271819584,N/A,0.504776079203283,0.488827878824246
227.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.411027842742485,1.122039823745,0.648902037946452,0.49064993917635,0.406491245673961,0.374312732061271,0.384174736017987,0.365155279465715,0.369481748827702,0.388429201420382,0.380376850654791,0.395089613149057,0.411292967047471,0.426291537513764,0.459317369330419,0.398825689492626,0.390912804602534,0.383677048046073,0.40376114821094,0.410242513866354,0.410273072345187,0.425168432861739,N/A,0.518416301065082,0.455511032795286,0.457932187563012,0.440099949205589,0.443407702162661,0.4547515543635,0.454688884708655,0.465282768729698,0.501117345478971,0.470466426874786,0.443545194496968,0.453102418362425,0.458192872325477,0.448611081424151,0.46610516067633,0.475565177688425,0.469816853083291,0.480156154292788,0.472096937173386,0.467326772401052,0.478280151319199,0.472925119913212,0.479398249478505,0.486437154584371,0.532232601832476,N/A,0.490373021133905,0.485350854265032,0.492213124420595,0.498391446206118,0.486239473838318,0.487478046753724,0.484135715337043,0.476453421233069,0.482732632494498,0.49435680248649,0.474434808230142,0.488034579,0.491674182873499,0.476535137923682,0.484873433629527,0.503490234438206,0.48369533437325,0.510939538292438,N/A,0.505427903447849,0.489137939797302
228.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.410972377315318,1.1241817136022,0.652863806714936,0.490285314899663,0.407328975526426,0.374481691367102,0.383619214735545,0.364695804087712,0.365677011932004,0.384939369991538,0.377955710540749,0.390962001833265,0.407863825765756,0.432381828230418,0.464689862611262,0.40174508038869,0.393344573501692,0.384771934093877,0.402362846037629,0.410277824923827,0.415015445243963,0.424746215231231,N/A,0.539234926415067,0.463345693344539,0.464311532383989,0.439413889921275,0.446004096680607,0.455097423276759,0.453498982647326,0.465880525962658,0.499904533894074,0.472584369444336,0.443787669864083,0.446101433931226,0.457616465932088,0.446090716230979,0.465245004181128,0.471842637253224,0.472367055979108,0.48131721969599,0.47493040444877,0.466691152240609,0.478602703466283,0.471737148916646,0.473602879152379,0.48831154079997,0.527478776589258,N/A,0.487917437870276,0.480810483033765,0.49091407799464,0.496514516435048,0.488184786554904,0.488402550576566,0.482248248338894,0.476431940700244,0.485392585518803,0.48297265488177,0.477993835345905,0.484448536,0.489851120359092,0.475859885721104,0.485417162895131,0.503117414934325,0.485236218832528,0.499204914055635,N/A,0.50342565603233,0.487781478438062
229.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.410785316297615,1.12629706133819,0.655050860365499,0.488970808018573,0.409458191754512,0.374560165488069,0.382629803728256,0.364520020424494,0.363486100396599,0.381079377984937,0.376065172436799,0.38820133682876,0.405114924592192,0.432957051160084,0.463551882214871,0.402743652683037,0.395202488935266,0.386094392748265,0.400693089669647,0.409684328802752,0.418552414511256,0.424463450660835,N/A,0.538007416732313,0.469658393412905,0.467387534120539,0.438351931039977,0.448335175749683,0.455226377316658,0.45304800594839,0.465030443362287,0.49938449993681,0.471773162226556,0.44415895868642,0.444021386791877,0.457558954693403,0.4461136976097,0.461293048962896,0.468255907499758,0.473070629663429,0.483196002605634,0.476488072302368,0.466166866186554,0.479612748564462,0.470610959474606,0.466185240009332,0.489190340629478,0.522579187801739,N/A,0.485552040832181,0.478954620799609,0.490148849674189,0.494936875769049,0.491078278524933,0.491256561856261,0.480623916293068,0.479204862068263,0.490278087620935,0.473918789968921,0.481773011329107,0.481674413,0.487615586691923,0.47825423448614,0.485769071430948,0.503528027587532,0.487737598672123,0.492042647051996,N/A,0.501106347792838,0.485980273249416
230.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.410404620156748,1.12794052777372,0.655547258968232,0.488317004202847,0.411771851426617,0.374535733512576,0.382038471973522,0.364659994006208,0.363254331464901,0.379405374756532,0.374674839993875,0.387824924253067,0.400657206749525,0.427834514432195,0.451506976093683,0.402372645214385,0.397853178191739,0.388033309116936,0.399643990846678,0.407285154901932,0.418684780557087,0.425421107960931,N/A,0.522257428993913,0.47430680115492,0.470084994452877,0.435657503760875,0.450762148617797,0.455295076273444,0.452983844105347,0.463824220991904,0.501833101616832,0.470294026843853,0.444427786335858,0.446323504243669,0.458197859722223,0.447157554622407,0.459511560805651,0.466457998948346,0.472461708417393,0.485894623962637,0.47624455617709,0.466982305282132,0.482048515792705,0.469067652569176,0.463702194000068,0.489490768180193,0.513469608803355,N/A,0.484378730015722,0.47864099619163,0.489910287134031,0.493855221639501,0.492493871427035,0.496321799179443,0.479786857806224,0.482978487703047,0.492944781216641,0.475131843169972,0.487324043057945,0.477698586,0.482321911177837,0.486266486193691,0.486616800644336,0.506931439901451,0.489433480994539,0.484777905942758,N/A,0.496627993723776,0.481751700448575
