depth,2014-02-19,2014-03-26,2014-04-23,2014-04-27,2014-06-25,2014-07-23,2014-08-13,2014-09-09,2014-09-25,2014-10-08,2014-11-12,2014-12-09,2015-01-14,2015-02-11,2015-03-11,2015-04-14,2015-05-05,2015-06-09,2015-07-15,2015-08-11,2015-09-09,2015-10-07,2015-11-12,2015-12-08,2016-01-20,2016-02-17,2016-03-01,2016-03-09,2016-04-13,2016-05-18,2016-06-15,2016-07-13,2016-08-10,2016-09-07,2016-10-12,2016-11-09,2016-12-05,2017-02-08,2017-03-14,2017-04-19,2017-05-17,2017-06-21,2017-07-12,2017-08-09,2017-09-13,2017-10-13,2017-11-08,2017-12-14,2018-09-12,2018-10-10,2018-11-14,2018-12-12,2019-03-12,2019-04-09,2019-05-14,2019-06-12,2019-07-12,2020-01-23,2020-02-11,2020-03-10,2020-04-14,2020-05-12,2020-06-09,2020-07-14,2020-08-11,2020-09-08,2020-10-13,2020-11-10,2020-12-08,2021-01-19,2021-02-16,2021-03-16,2021-04-13,2021-05-11,2021-06-08,2021-07-13,2021-08-10,2021-09-07,2021-10-12,2021-11-09,2021-12-07,2022-01-18,2022-02-08,2022-03-08,2022-04-05,2022-05-10,2022-06-14,2022-07-12,2022-08-09,2022-09-06,2022-10-18,2022-11-08,2022-12-06,2023-01-17,2023-02-14,2023-03-14,2023-04-11,2023-05-09,2023-06-13,2023-08-16,2023-09-05,2023-10-18,2023-11-14,2023-12-05
55.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,320.0,246.0,246.0,245.945816850553,246.0,247.0,247.0,247.0,247.0,248.012189070427,248.000196179215,248.0,248.0,248.0,247.006293216132,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,249.059865386307,249.0,249.0,249.0,250.013882243328,249.115709050629,250.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,251.0,251.044150724283
56.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,N/A,246.0,246.0,245.985609631897,246.0,247.0,247.0,247.0,247.0,248.023103154775,248.048875802532,248.0,248.0,248.0,247.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,248.770819535418,249.0,249.0,249.0,250.040172821804,248.960707915037,250.05569055759,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,251.002311483658,250.662523773866
57.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,320.0,246.0,246.0,246.018199831119,246.0,247.0,247.0,247.0,247.0,247.883993633681,247.874551159241,248.0,248.0,248.0,247.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,248.19714070857,249.0,249.0,249.0,249.557372030974,248.999954986246,249.83788186775,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,251.05232535271,250.045794289352
58.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,246.0,246.0,246.038001522125,246.0,247.0,247.0,247.0,247.0,247.379519473708,247.20756209047,248.0,248.0,248.0,247.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,248.112351686611,249.0,249.0,249.0,249.003551722026,249.0,249.274563335378,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,250.741672970967,249.960618070716
59.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,246.0,246.0,246.042185523397,246.0,247.0,247.0,247.0,247.0,247.00740979805,246.954917967122,248.0,248.0,248.0,247.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.0,248.0,248.0,248.714408946286,249.0,249.0,249.0,248.980754947389,249.0,248.946603925975,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,250.11959393493,250.0
60.0,300.0,230.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,227.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,246.000724353185,246.0,246.035360579983,246.0,247.0,247.0,247.0,247.0,246.982733168355,246.99943893083,248.0,248.0,248.0,247.0,246.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,246.994427897937,248.0,248.0,249.029795827315,249.0,249.0,249.0,249.0,249.0,248.985922470365,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,249.960343665064,250.0
61.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,N/A,304.0,319.0,319.0,246.047907308363,246.0,246.022736797281,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,246.998019051977,245.983446633624,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,246.987502701537,248.0,248.0,249.006895947655,249.0,249.0,249.0,249.0,249.0,249.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.0,300.0,249.999014696922,250.0
62.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,N/A,319.0,319.0,245.563162468104,246.0,246.009538529305,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,246.951666606456,245.970768075247,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.090149622755,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,251.009270301589,300.0,250.0,250.0
63.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,244.996719924067,246.0,246.000995180672,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,247.318901753836,246.490264047447,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.0,247.603659972035,248.0,248.0,249.0,249.008435203724,249.0,249.0,249.0,249.0,249.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,250.990111219303,300.0,250.0,250.0
64.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,245.0,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,247.919044590656,247.023450738339,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,246.999988249331,248.027184748473,248.0,248.0,249.0,249.029791315953,249.0,249.0,249.0,249.0,249.0,250.0,247.0,248.0,249.0,249.0,249.0,250.0,250.0,250.512823008408,300.0,250.0,250.0
65.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,245.0,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.039160243978,247.018438521999,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,246.954981319268,248.00259529755,248.0,248.0,249.0,248.716025960099,249.0,249.0,249.0,249.0,249.0,250.0,246.99850578769,248.0,249.0,249.0,249.0,250.0,250.0,250.024500232709,300.0,250.0,250.0
66.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,304.0,304.0,319.0,319.0,244.970605449318,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.000177105162,247.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.081317934053,248.0,248.0,248.0,249.0,248.512876550412,249.0,249.0,249.0,249.0,249.0,250.0,246.953421334737,248.0,249.0,249.0,249.0,250.0,250.0,249.980530077502,300.0,250.0,250.0
67.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,245.256478741032,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,247.685470861588,248.0,248.0,248.0,249.0,248.8505681201,249.0,249.0,249.0,249.0,249.0,250.0,247.275360628595,248.0,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
68.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,245.836653813458,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,248.27903541616,248.0,248.0,248.0,249.0,249.029004197777,249.0,249.0,249.0,249.0,249.0,250.0,247.915515477877,247.966020055866,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
69.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,320.0,245.226036147696,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,246.968479635048,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,248.867028370735,248.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.022637262101,248.21786055513,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
70.0,300.0,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,227.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,244.957795281238,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,247.163675508351,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.024318464893,248.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,248.843022061277,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
71.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,244.98365627873,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,247.767410959571,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,249.017327827576,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
72.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.041442876268,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,249.01460727531,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
72.48,300.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,249.0,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
74.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,249.0,249.0,249.0,248.997459106575,250.0,250.0,250.0,300.0,250.0,250.0
75.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,247.975364388612,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,249.0,249.0,249.0,249.02809308359,250.0,250.0,250.0,300.0,250.0,250.0
76.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.040656202494,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.0,249.0,249.0,249.0,249.205433714815,250.0,250.0,250.0,300.0,250.0,250.0
77.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.642229199526,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,247.988941410067,249.0,249.0,249.0,249.088866209005,250.0,250.0,250.0,300.0,250.0,250.0
78.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,249.0,249.0,249.0,249.0,248.0,248.0,248.993460204458,249.0,249.0,249.0,249.0,249.0,249.0,249.0,250.0,248.01584288698,249.0,249.0,249.0,248.991178874073,250.0,250.0,250.0,300.0,250.0,250.0
79.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,247.994826773324,249.0,249.0,249.0,249.0,248.0,248.0,249.025747055807,249.0,249.0,249.0,249.0,248.991704679411,249.0,249.0,250.0,248.474786821004,249.0,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
80.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,226.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,247.0,248.0,248.0,248.0,248.0,248.0,248.0,247.970457930664,249.0,249.0,249.0,249.0,248.0,248.0,249.002578091387,249.0,249.0,249.0,249.0,249.008120513033,249.0,249.0,250.0,248.959997464139,249.0,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
81.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,N/A,319.0,319.0,N/A,246.0,246.0,246.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,248.0,246.994244814094,248.0,248.0,248.0,248.0,248.0,248.0,248.400834642444,249.0,249.0,249.0,249.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,249.537194596147,249.0,249.0,250.0,249.012106094605,249.0,249.0,249.0,249.0,250.0,250.0,250.0,300.0,250.0,250.0
82.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,303.0,304.0,319.0,319.0,N/A,246.0,246.0,246.0,247.007112755384,247.0,247.0,247.0,N/A,247.0,248.0,248.024845413111,248.0,248.0,247.012358471608,248.0,248.0,248.0,248.0,248.0,248.0,248.965081414156,249.0,249.0,249.0,249.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,250.023465059598,248.995955911944,249.0,250.0,248.959627090829,249.0,249.0,N/A,249.0,250.0,250.0,250.0,300.0,250.0,250.0
83.0,N/A,N/A,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,N/A,N/A,N/A,N/A,N/A,304.0,319.0,319.0,N/A,246.0,246.0,N/A,247.016777633537,247.0,247.0,247.0,N/A,247.0,248.012043797646,247.88475981164,248.0,248.0,247.589714037589,248.0,248.0,248.0,248.0,248.0,248.0,249.014733788238,249.0,249.0,249.0,249.0,248.0,248.0,249.0,249.0,249.0,249.0,249.0,250.002663731659,248.950389059598,249.0,250.0,249.246502885533,249.0,249.0,N/A,249.0,250.0,250.0,250.0,300.0,250.0,250.0
